	fold_change	P-value	std_error	-log10(P-value)	protein
4493	0.16987787023001777	0.8123682693120866	0.6558209271951493	0.0902470482556518	Bola1
4494	-0.035634460460362116	0.9698778160871028	0.8693028524409352	0.01328297412701449	Fam3a
4495	0.6283300246457821	0.5312345735794468	0.8903562792452115	0.27471366815404646	Tvp23b
4496	0.8516748799862384	0.0745663304058175	0.31689130457697123	1.1274572290927765	Slirp
4497	-1.6949001205130638	0.3106901522531771	1.3929687343815664	0.5076725120809878	Erp27
4498	-0.5122866938801469	0.4643842389805773	0.6125968527196073	0.3331225284681756	Snx5
4499	-0.6679267662999496	0.5584326687384411	1.0175896231890897	0.25302918308219563	Hm13
4500	-0.7308561526859255	0.7082352814953188	1.7754041225929176	0.14982244219656193	Sec11c
4501	-0.6130226977854827	0.42829852078803743	0.6710068434619919	0.3682534255210171	Psmd12
4502	-0.27994656391805406	0.737280892028204	0.7606496593115571	0.1323670214803894	Ociad2
4503	0.24056977944468694	0.7365361839398346	0.6516980039530968	0.13280591263751698	Cutc
4504	0.3764051268400296	0.7846611924537976	1.2601254807766737	0.1053178260704473	Ccdc124
4505	0.2353403370195336	0.6700135331125192	0.5000619724985019	0.17391642521449677	Tmem126a
4506					Triap1
4507					Gtf2e2
4508					Atg7
4509	-0.00043239339383865927	0.9990024553826251	0.318636874992175	0.0004334443487778734	Borcs5
4510					Isca1
4511					
4512	0.47102438692701576	0.4073817799957977	0.4900647785335912	0.3899983985666654	Tmem160
4513					Sult1c2
4514	-0.7839480053689291	0.2717360766504363	0.5835738635822195	0.5658526992703627	Gatm
4515	0.528181713690442	0.4257823718863047	0.5746141769313933	0.3708123230550083	Mdp1
4516					Tbc1d20
4517					Aven
4518	1.2150341082885145	0.1717152767908563	0.6795100701320906	0.7651910657544367	Echdc1
4519					Dda1
4520					Lyrm7
4521					Ttc32
4522					Ift22
4523	-0.12339928429818836	0.7018232869409002	0.2928199653343175	0.1537722257157292	Phpt1
4524	-0.3598995566662072	0.5204495129531055	0.4958546911013102	0.28362139354890126	Tmem263
4525	-0.5550375136289725	0.305772009037689	0.4505908020196639	0.5146022732626929	Dcps
4526	0.21278145729441444	0.5901794422544315	0.3540095207647394	0.2290159223707182	Gng12
4527					Mrgbp
4528	0.7988615925201612	0.38666036811973004	0.7905169403108847	0.4126703399232387	Trmu
4529	-2.438592351421998	0.2705062844121046	1.8095035185723658	0.5678226408945823	Cnpy3
4530	4.1408010879686135	0.17986129177214027	2.3769569523850924	0.7450622917882447	Prpf4
4531	-0.78196192247449	0.2712826588943277	0.5814100885594182	0.566577966604065	Cnn3
4532	-0.18734871732318048	0.7671564773874957	0.5780905902082867	0.11511604369793209	Napa
4533					Ift46
4534	1.4782642710114673	0.05253301428889613	0.47403144009865034	1.2795676791230925	Mrpl12
4535	-0.291589850171843	0.5695068433421312	0.4578807859277982	0.24450105295824526	Atp5po
4536	0.17180907345929197	0.8552575913633648	0.8650088446461327	0.06790306227872256	Alg5
4537	-1.019788083857363	0.36730552978179676	0.9629430421835034	0.4349725333055565	Mcts1
4538	0.7734989654470423	0.8255069960990873	3.2174622270282667	0.08327924177810643	Iah1
4539	-2.3696760919815394	0.3119388597322308	1.9536104058924937	0.5059305197089203	Chmp2a
4540					Znf593
4541					Zfpl1
4542	-0.8376541675456907	0.5782605849776029	1.3476503411095402	0.237876408785981	Ap1s2
4543					Pabir1
4544	1.9034328345391371	0.22333906896303346	1.243492081180645	0.6510352986441644	Prxl2b
4545					Fundc1
4546	0.5662645551720801	0.5528134890362774	0.8497149087885006	0.2574213684150653	Cyb5r1
4547	-0.492502747252187	0.5124663731186059	0.6647184571545559	0.2903346267564271	Uqcrc2
4548					Rrp8
4549					Smg9
4550					Ngdn
4551	-1.7621660152386225	0.2868283681433363	1.3637105620709553	0.5423778979176098	Dhdh
4552					Cpn2
4553					Selenoo
4554	0.977682873033421	0.22187281899979017	0.636070935962709	0.6538958986758125	Cmtr1
4555	-0.2598027862125931	0.6616718120037504	0.5370510328930281	0.17935736641728237	Prkar1a
4556	0.3237618226218958	0.4052469371895938	0.3351129648016314	0.39228025881549955	Pelp1
4557					Csad
4558	-0.1338277501147297	0.9051019452044382	1.0328163203599412	0.043302501738156675	Alg2
4559					Ftsj3
4560	-0.9548566850372794	0.24884886087824673	0.669122727872071	0.6040643429264839	Aldh7a1
4561	-0.7113697178544758	0.5639494825746316	1.1001651363098786	0.2487597974735599	Ap2b1
4562					Plin3
4563	-0.0758733611948803	0.9075083471137557	0.6009000203160556	0.042149371703671015	Rpn2
4564	-0.7951330997022483	0.20328774537032107	0.49026427062939315	0.6918888007936316	Srpra
4565					Tax1bp3
4566					Wwp2
4567	-0.07964344640957599	0.8730690960888998	0.4581762347134906	0.05895138417225805	Lman2
4568	-0.3849161226630178	0.5879873498548792	0.6364249691130018	0.23063201737168368	Pgam1
4569	2.468415876252675	0.05996182483709563	0.8363821698550424	1.2221251586019197	Baiap2l1
4570	-0.3309799007525238	0.5934188025107225	0.5557639999174515	0.22663869715418875	Acadsb
4571					Gdap2
4572	-0.3894150081309422	0.7189872812641573	0.9848666880829745	0.14327879212845163	Coasy
4573					Abhd5
4574	-0.005868606270144627	0.9964968977134896	1.2314859305255803	0.00152404900364408	Ehhadh
4575	0.28977438688580204	0.1522822487216219	0.15179724895182095	0.8173507186702458	P33monox
4576					Lonp2
4577	-0.29089848584025835	0.5844261804655443	0.4761636955895524	0.23327033726709606	Cmpk1
4578					Scyl3
4579	0.11055513671307621	0.8258703213834796	0.4608516619180326	0.08308814048705315	Akap8
4580	0.6474270509706037	0.6458543980417442	1.2720713006033715	0.1898653786833472	Xrn2
4581	0.09308366362769871	0.8671782804278394	0.5114186259315834	0.06189160812172204	Armc8
4582	0.38961621850136385	0.7275023500997768	1.0182927951162029	0.1381655994091115	Ppp1r12a
4583	-0.08274318649949547	0.9281022684806769	0.8441916747999728	0.03240416581810457	Tmem43
4584					Tprg1l
4585	1.5898473263978987	0.13623323545337884	0.7858040787106505	0.8657169290369855	Klc4
4586					Osbpl3
4587					Entpd4
4588					Tm9sf1
4589					Riok3
4590					Dhx34
4591					Susd2
4592	-1.7797593247861778	0.023180764562746845	0.4141695097714311	1.6348722439588725	Syvn1
4593					Cbx6
4594					Nvl
4595					Ikbip
4596	-0.5107220081350932	0.5153079790497483	0.6943669529541445	0.28793313285340555	Eif3k
4597					Rgs3
4598	-0.21760917425514203	0.8593368781395372	1.1279223819693915	0.06583655021283076	Ergic1
4599	-0.02969524967936027	0.9528133138540976	0.4621882652399246	0.020992182997812695	Dnajc10
4600	2.432924908089956	0.07418436793617735	0.9032087786329714	1.1296875992261777	Csnk1d
4601					Abcb6
4602	0.15905955412266234	0.2877937093005157	0.12339681911709657	0.5409187032622761	Hmg20a
4603					Cdc40
4604					Crot
4605	-0.17308443511329474	0.7007309363768435	0.4091010826716177	0.15444870853586823	Gnai3
4606	1.9634016857069558	0.17424915736766264	1.1070667185859204	0.7588293133817993	Pmpca
4607					Fbxo3
4608	-0.07564470748550423	0.9330378871463247	0.8288889966968647	0.030100720836020597	Ndufa9
4609	-0.7045418543469674	0.2704248992465688	0.5226790165074193	0.5679533234273534	Ndufs7
4610					Mrps15
4611					Mrps11
4612					Brix1
4613					Hmgn3
4614	-0.3483167086929977	0.08388815545474072	0.13655476320344512	1.0762993548302193	Hmgn3
4615	-1.411049440424927	0.34772744744966994	1.270464146752385	0.4587610274488519	Isca2
4616	-0.14012045518835425	0.8457270785193738	0.6610923224434312	0.07276976393011012	Pycr3
4617	0.6631783256749478	0.6169142477399592	1.1925065412618465	0.20977519953493112	Isoc2b
4618					Tomm20
4619	-0.3851160349243704	0.5091859984244617	0.5154255549605594	0.29312354706590454	Pgd
4620	0.28229072472424976	0.4794671283647241	0.35046091893582487	0.3192411621307965	Xab2
4621					Pak1ip1
4622	0.9303636377750704	0.36413796892153233	0.8717801045613703	0.43873403451461573	Igtp
4623	-0.47868440617470953	0.4335005435132223	0.5306407509644971	0.36301035367878515	Ssr3
4624					Pbld1
4625	-0.3104804230465337	0.7582561232115725	0.9210668739057024	0.12018407390716357	Trmt112
4626	-0.6135717050552811	0.2770446807649844	0.46306484810369664	0.5574501838422549	Eif3f
4627					Zfand6
4628					Mlst8
4629	-0.9525209416811529	0.624793367480913	1.753744178603178	0.2042635893768019	Ndufa8
4630					Ciao2a
4631	0.14379110155828156	0.6106398249764323	0.2538039906090518	0.21421487510533482	Ppp1r2
4632	0.9113717953885667	0.29720725669909837	0.7241122750038178	0.5269405909212186	Paics
4633	-0.4297419039138547	0.495620219020614	0.5556298798753294	0.30485098472138306	Ethe1
4634	1.2361310636795015	0.4048905622997376	1.2783668287257466	0.3926623461975406	Gstk1
4635	-0.25277116591728355	0.4389025107996663	0.2839239625932612	0.3576319347090908	Cyb5r3
4636	-0.3125905751828888	0.7690240094541954	0.9727055240097343	0.11406010101690821	Ap3s1
4637	-0.18759511091685477	0.7817425662062066	0.6192934604857541	0.10693623988480419	Mettl26
4638	0.06136435655362593	0.9491573171435717	0.8862882332237211	0.022661799896131398	Mecr
4639	-0.19329613954409774	0.7683472967022228	0.599651951289742	0.11444243237930496	Ndufb10
4640	0.49006927324642663	0.170828788504443	0.27328328425185455	0.7674389390622941	Akr1e2
4641	-0.3501370552537164	0.5922143179951097	0.5859144890230827	0.22752109686043415	Ndufs3
4642					Sdf2
4643					Bap18
4644	-0.14836089538893957	0.8970936948472799	1.0551789784620316	0.047162195718297786	Crip2
4645					Mrpl4
4646	0.0023654624251982226	0.9969604670172232	0.5720803551469619	0.001322062647896282	Rmdn1
4647	-0.17900637186761026	0.7699223719355613	0.5592993750379991	0.11355306072305353	Krt7
4648	-0.7194630671164737	0.07997456234595376	0.276101148142566	1.09704812787727	Etfb
4649	-0.09513603574813922	0.8887891222935836	0.6256412771002895	0.05120126927508831	Atp5pd
4650	-0.7817043925395627	0.23420184463061702	0.5263805803588137	0.6304096886413533	Gmpr
4651	-0.24055195740406787	0.5868510047135083	0.3964551544307684	0.23147214755030046	Apoo
4652					Hikeshi
4653	-0.6345436651990382	0.5714589841074568	1.0017943842211525	0.24301493519877954	Dtd1
4654	-0.7710141811664115	0.516355212284966	1.0510886635031198	0.287051434688047	Tceal9
4655	3.232124628834921	0.1487420470296428	1.6721591963662596	0.8275662459253085	Twsg1
4656					Tsc1
4657	-0.3668401334279221	0.4911400401624552	0.4689654799364256	0.30879465859337696	Sacm1l
4658					Emc7
4659					Lactb
4660					Senp3
4661					Pycard
4662	1.5338897110695744	0.4620020308030708	1.823469881169579	0.33535611542952587	Parva
4663	-1.2314559066507724	0.3141695927300159	1.0208908157945256	0.5028358509593435	Atp13a1
4664	0.614431437020396	0.5041822392262838	0.8118856323664687	0.2974124572352915	Arfgap1
4665	-0.06850026855090824	0.6839960897401771	0.15262084981783938	0.16494638104175222	Rp2
4666	-0.48261830250856796	0.4839743479197001	0.6059618367327223	0.31517765664517366	Sil1
4667	-0.039437253813755735	0.9226294760177838	0.37377346498319897	0.034972674736007785	Xpo7
4668					Clstn1
4669					Mettl9
4670	-0.6241033408807686	0.38027071497284526	0.608111652942866	0.4199071187519952	Ipo7
4671	0.15458347154813792	0.3457584669514557	0.13851494475678727	0.46122717606240526	Acox3
4672					Nbea
4673	0.3428416881362804	0.1832345681271304	0.198900161235466	0.7369925910903402	Stard5
4674					Pyy
4675					Glce
4676	-1.4096622809184591	0.4160373966357403	1.497728991114928	0.38086762989589634	Upf1
4677	-0.30844491163539084	0.6594488264093503	0.6329983155137396	0.18081890030007103	Cpsf1
4678	-0.600564391097371	0.7360889803862865	1.623989662917191	0.13306968382147963	Hsd17b11
4679	-0.3085376947105589	0.47077010226370924	0.3748378250075499	0.3271911261900983	Aldh6a1
4680	0.21987559608132318	0.14722134503116877	0.11313979718451506	0.832029218821835	Pes1
4681	0.7198288326688116	0.7649754243040525	2.1995461897062794	0.11635251682099623	Nif3l1
4682	-0.4172955278322995	0.416700397992061	0.44407892956803174	0.38017608474628956	Scyl1
4683					Dpys
4684					Enpp5
4685					Cert1
4686	-0.8737293832570494	0.2976387319592092	0.6949604074065193	0.5263105543706463	Erap1
4687	-0.5256693076519667	0.6208786912051213	0.9565042162256642	0.20699324505148084	Vps35
4688					Taf8
4689	0.2346896124190434	0.2591688945439685	0.16904565063236074	0.586417123706344	Mrpl46
4690	0.9573958448737481	0.3574615075864235	0.8826824563697113	0.446770717339396	Tsc22d4
4691	-0.24212751131154775	0.7293940450442984	0.637532704127141	0.13703778669670744	Ehd4
4692	0.18871502015130648	0.7717938539163377	0.5946898957979038	0.11249868420054829	Yipf5
4693					Oga
4694	-0.37755558567111247	0.8328128885986246	1.6408479684679689	0.07945256231122236	Mycbp
4695	-0.2794867856469865	0.719084077992456	0.7071086717173177	0.14322032731756545	Syt13
4696	-0.018806490150738764	0.9547439665230097	0.30522114377388476	0.02011307745743902	Set
4697					Ern1
4698					Rapgef4
4699					Rims2
4700	-0.6220065808834547	0.3399690294194727	0.5495191959237404	0.4685606446190903	Stx12
4701	1.343422976533423	0.18424146045507428	0.7818426151739278	0.7346126324414265	Tor3a
4702					Tor1a
4703	-0.2858274004019039	0.8379568747051509	1.2825488452725649	0.07677833167941252	Tor1b
4704	-0.47687980515676964	0.3330095428080626	0.4141771514605281	0.47754332105974157	Spock2
4705					Wtap
4706	-2.718955312332023	0.46853736105570887	3.2849658952903518	0.32925577285859664	Cars1
4707	0.14439209242365764	0.881116132238505	0.8876234705526606	0.05496684724462635	Elp4
4708					Tor1aip2
4709					Dap3
4710					Tfcp2
4711					Tfip11
4712	1.4652006007408387	0.37110801885522654	1.396336240193384	0.4304996613694853	Snap29
4713	-0.3089597896181291	0.5517339824854764	0.4622696524853104	0.25827026608501263	Tubb3
4714	-1.4700329278068593	0.43880932262906747	1.6508315029502891	0.35772415428932297	Mesd
4715	-0.4801626358840851	0.5645434933457587	0.743799218875319	0.2483025936992838	Skic8
4716	-0.839421722734129	0.2437724874257386	0.5802286523995699	0.6130153111599117	Lima1
4717	-0.7425812749700131	0.6311488033046591	1.393886297017213	0.1998682368963008	Strn3
4718	-0.9445703571736112	0.17138905612126515	0.527693230177666	0.766016912972253	Rab27a
4719	0.47994623364746886	0.5735853672604727	0.7621894155419766	0.24140193648790503	Rdh14
4720	-1.0120751767674083	0.07356556043943524	0.3743525124527187	1.1333254521243123	Cse1l
4721	0.13117439180583568	0.9343695535339168	1.4666360036732538	0.0294813215026974	Scamp2
4722	-0.13756293032423494	0.8686698851563485	0.7645058549222722	0.06114523424518469	Selenof
4723	-0.47612431177084136	0.488781950617257	0.6050695067660345	0.3108848397787122	Ndufa13
4724	-0.807985296629739	0.3388089302561174	0.7117998020562657	0.47004515114581474	Ppp1r1a
4725					Znf22
4726	-1.7480440098277603	0.4008334430707412	1.7901091922565495	0.39703605077563714	Ranbp2
4727					Mkrn2
4728					Erg28
4729	0.24709572911733813	0.8823315578083968	1.5348486828783332	0.054368187352721024	Ube4b
4730	-0.11718528479373694	0.7033048249813161	0.27957361103220674	0.15285640312466725	Arhgef7
4731					Parvb
4732					Inpp5d
4733					Trappc4
4734					Ush1c
4735	0.2865457756275784	0.3905332678772864	0.28622098504737287	0.408341964500821	Nek7
4736					Extl2
4737	0.07217862575135392	0.8848164583955628	0.4581241572403388	0.053146807689585185	Rtn3
4738	2.531109841085084	0.15469591767791882	1.3370898526272033	0.8105211468911058	Hrg
4739					Dysf
4740	1.6778708150249644	0.4018392192995312	1.7224337859421353	0.3959476786028247	Cltrn
4741	0.29540207010782016	0.4843969653838206	0.37129163991590997	0.31479858625811336	Xpo4
4742	0.007695219058296648	0.9665059622349697	0.1688116862488	0.014795462527553996	Nckipsd
4743					Trim2
4744					Mapk8ip3
4745	-0.38347224599228824	0.7590514458014292	1.1415491193300757	0.11972878817499544	Sdf2l1
4746	2.310395554057911	0.19171860203912625	1.3759464088735212	0.7173357464281471	Gsdma
4747					Psmg2
4748	0.4216191280173789	0.6963072673395828	0.9808419814902407	0.15719907208133718	Anp32b
4749					Brd4
4750					Agk
4751					Pgpep1
4752	1.7310848171501827	0.4938956743900316	2.228448440232228	0.3063647774358735	Dkc1
4753	-0.6007657855948344	0.23295600941873773	0.4031517443283978	0.6327260818513707	Gtf2i
4754					Pygl
4755	-0.4860291661208809	0.3970496403459596	0.4931899987163873	0.40115519303381775	Dpp7
4756					Rnf114
4757	-0.04910349832387295	0.9655706475170295	1.047903393797202	0.015215944873362988	Tm9sf3
4758					Gpx2
4759					Asah2
4760	-0.7888474415748736	0.35709544048538516	0.7266403613418401	0.4472156949897414	Tssc4
4761	-0.20702503329447153	0.8307783754915969	0.8886518335885413	0.08051481633397473	Copz2
4762	-0.8601930192013483	0.13445400288457138	0.42231578824696897	0.8714262636913079	Ivd
4763	0.3066166195330765	0.36276507629861976	0.2863538613060314	0.4403745294974215	Exosc9
4764	0.03798308132738221	0.8698034334658398	0.21295517563530666	0.06057888233138076	Tmod3
4765	0.20542036494250687	0.7076120193020813	0.4978646901856808	0.15020479889369104	Glmp
4766					Rabggta
4767					Poglut2
4768	0.1978875386762558	0.2895172082025608	0.15419423198743268	0.5383256177558541	Lztfl1
4769	-0.24517263210147833	0.40012051140993493	0.2506398180359028	0.3978091847774104	Ide
4770	0.2492978871784502	0.7495689465375135	0.712578541948545	0.1251884138848954	Lamtor2
4771	0.36805171879011167	0.4331168294988525	0.4076186751508129	0.3633949406837298	Clpx
4772					Cwc15
4773					Palmd
4774	-0.33227235283400136	0.5776593768466869	0.5336775187585014	0.23832817258607011	Dync1h1
4775	1.2273738380888597	0.12957995406048298	0.5914119733520818	0.8874621783595321	Isyna1
4776	0.048269291817110704	0.968725810878566	1.1341215394705055	0.013799128700464187	Nit2
4777	0.31314181974651395	0.20273071008797555	0.19275969980182295	0.6930804584529218	Eefsec
4778	2.590067643508787	0.10635177894218127	1.1330389863292936	0.9732552412731336	Aldh1a3
4779					Ankh
4780	-0.0026169375904316616	0.9906336864184045	0.20538016317295954	0.0040869079537218895	Stk3
4781					Fibp
4782	-1.5398297171335291	0.3200906943519884	1.2954314858040363	0.49472695144264334	Abcb10
4783					Dmap1
4784					Nudt3
4785					Plac8
4786					B3galt5
4787	-0.8820313225316334	0.5260162307600365	1.2329282761759888	0.27900085504632005	Nqo2
4788	-0.08388234861604338	0.9639915643126665	1.7115283871392473	0.01592676650016665	Ngly1
4789	0.2011832139449711	0.7345251766901404	0.5406189214727877	0.13399331367874978	Rnf14
4790					Lgi1
4791					Sphk2
4792	-0.38093439538217777	0.6583073528568	0.7788709980974179	0.18157129409932202	Prmt1
4793	-0.19956683230643057	0.759928705403383	0.5963659697288451	0.11922715022221281	Copb1
4794	0.8695085474656127	0.2952049139503368	0.6873651104823726	0.5298764175679882	Ccdc22
4795	2.4618336065690842	0.09699242632191864	1.0312967311319883	1.0132621764040064	Praf2
4796					Nup50
4797	-0.8661746619671085	0.7009492307574987	2.0488986642429614	0.15431343652740523	Dazap1
4798	-0.41519249426475047	0.5408576443654152	0.6034473589203334	0.2669170276883225	Akr1a1
4799	-1.024030752242141	0.7906929501981862	3.5309174467626447	0.10199213334575773	Ddx21
4800					Mrps34
4801					Slc29a1
4802	-1.1751530924001141	0.16210480245485306	0.6366736595177575	0.7902041187187447	Diablo
4803	-0.8206888667200161	0.0915431431897733	0.33474670324373895	1.0383741798862307	Sv2a
4804	-0.1671286616305842	0.8889397987365895	1.1005914705844893	0.05112764956048186	Ralb
4805					Eny2
4806	-0.9080228912283828	0.40006888051768913	0.9281552529411263	0.3978652290385701	Acin1
4807	0.39212276102228794	0.8350885904678401	1.7282245858775032	0.07826744989306611	Htra2
4808					Plscr1
4809	0.40071985797855625	0.7764026925246836	1.289960770194371	0.10991296717009304	C1galt1
4810	0.3448323427696434	0.6088821802386212	0.6055247820317605	0.2154667359755005	Flii
4811					Abcb9
4812					Rpf2
4813	-0.48258421492851533	0.2786168810741913	0.36568697669510464	0.55499257371512	Cog8
4814					Wdr12
4815					Ccnl2
4816					Rilpl1
4817					Riox1
4818	0.1530146599070497	0.7232377938450267	0.39334544005240873	0.14071888724857015	Tacc2
4819	-0.002434094786491814	0.9981276119625194	0.9556315808884228	0.0008139300270975639	Rpl38
4820	0.0082976779372681	0.9971275942496785	2.1235319739365113	0.0012492650253530541	Lancl2
4821					Herpud1
4822					Sars2
4823	-0.6219089830947615	0.49981107337848746	0.8126773422315595	0.3011941262529871	Cpn1
4824					Pigb
4825					Rcl1
4826					Phax
4827	-0.09392707816153578	0.9068865301767107	0.7388783748697803	0.042447048552812734	Sh3bgrl
4828					Cryba2
4829					Pfn2
4830	-0.9183813370425242	0.5335588537355804	1.3093266771273462	0.27281766913009853	Pfn2
4831					Smpd3
4832					Ddx20
4833	0.06938379540288622	0.29889981389808884	0.055363292467239096	0.5244743553623863	Tuba8
4834	0.24864202606668426	0.629174177385085	0.46391598011530394	0.20122911003047103	Ube2j1
4835					Klf13
4836	-0.14135951156073817	0.9055147227553542	1.0957442508181554	0.04310448410262477	Psmg1
4837	-1.1218848282610419	0.0971518940287253	0.47033230157551265	1.0125487281758228	Gnpnat1
4838	0.28252576885524816	0.05467255956086451	0.09210498196691676	1.262230593620083	Pdk2
4839	0.819037074074292	0.2345782715438616	0.5520921340387197	0.6297122180756933	Sh3glb1
4840					Prelp
4841	-0.16960839340632394	0.7821250084735398	0.5609384033456845	0.10672382730927726	Myg1
4842	-1.315147635338181	0.3471791615839909	1.1825345032406926	0.45944634997215605	Serpini2
4843	0.4284490851284986	0.7372582908237146	1.1640432699130587	0.13238033489858678	Uchl3
4844	0.4063177068179193	0.273556402549365	0.3038961972402444	0.5629531161659146	Ybx3
4845					Ap4m1
4846	1.5258272312082406	0.03776340759782998	0.4283493658744442	1.4229288238506017	Ap3m1
4847	-0.26025457948379715	0.6771950326804526	0.5665172790328991	0.16928623616171615	Iqgap1
4848					Nectin1
4849	0.18959270439771153	0.7601886056988545	0.5672050529146656	0.11907864422936111	Mrpl39
4850	0.3782054546857721	0.4759280745529809	0.4654099633461877	0.3224586758194003	Rcan3
4851	1.3967179857589587	0.10382710026766385	0.6040791022117801	0.9836892749984232	Stx6
4852					Tmod2
4853	-0.8544324985612535	0.4729714953403242	1.0437319391328201	0.3251650321785405	Ndufaf3
4854	-0.6798849330370302	0.27223384318468424	0.506763467356004	0.5650578857648532	Rab37
4855	-1.308618781079273	0.5109413274368287	1.7593072873940785	0.29162896803240856	Slc30a7
4856	-1.0212915464190708	0.5185014341089322	1.4000179128226482	0.2852500380700523	Mbnl1
4857	-0.14973950893935872	0.8001342615173372	0.5415953204776882	0.09683713282837315	Hyou1
4858	-0.7880279793336249	0.04322716750772684	0.23343875384351678	1.3642432210026927	Habp4
4859	-0.8757798067625845	0.4048772624818059	0.9056740401569849	0.39267661210774796	Adrm1
4860	-0.13894102668177064	0.7157729753219948	0.3471401211778671	0.1452247028307512	Scamp4
4861					Arl6ip1
4862					Aatf
4863	-1.495287046086399	0.3964470320097348	1.5151076502584733	0.4018148291346401	Nudt5
4864	0.38531522689043496	0.891549998408673	2.5991047453607954	0.049854296432413146	Cnot9
4865	-0.8466888888216034	0.6345481661697348	1.605977654884666	0.1975354066539175	Hip1r
4866					Fmn2
4867	-2.099493207285259	0.3725788406012649	2.007958475620071	0.428781813076511	Bace2
4868	-0.8676650185604775	0.03752854657303834	0.2429834188939009	1.4256382548656858	Hmgn5
4869	0.13124588002508775	0.8234976871835785	0.5395569342270018	0.08433761622078423	Gde1
4870	1.213338591524977	0.18532992905015153	0.7085320420666253	0.7320544405205872	Gltp
4871	0.06746136542437131	0.8152870348687584	0.2646751552789189	0.08868946400459231	Pals2
4872					Cubn
4873					Nectin3
4874	2.8394147903192897	0.06676745639536848	1.0070729066314674	1.1754351685395805	Tgm1
4875	-0.5292758602949088	0.4770243738922968	0.653095898815715	0.321459429814211	Scly
4876	-0.9141258176233125	0.5902721958246101	1.521253518446198	0.2289476732997883	Sart3
4877					Selenok
4878	-0.3944607111513003	0.44310191668312543	0.44764721835262056	0.3534963713786688	Aldh9a1
4879	-0.1006626106279247	0.9549936625345468	1.642789437001185	0.01999951044285887	Mtor
4880	0.4782079210350631	0.4838157826507359	0.6001856966759171	0.3153199685365096	Cd2ap
4881	-0.04032668090801261	0.937879963950917	0.4764527352367712	0.02785274192971774	Txnrd2
4882					Bag3
4883	-1.9226856068180136	0.45316658426990164	2.2364453450246637	0.3437421217614917	Cul3
4884	-0.18463144198050174	0.765423191783702	0.5652978547430502	0.11609838309519141	Auh
4885					Hic2
4886	-0.272418721989044	0.3598310484961544	0.2526099336153666	0.4439013657020185	Rabgef1
4887	1.118237916177602	0.4195019152698993	1.1981257141723582	0.3772660520241968	Nt5c
4888					Mink1
4889	-0.6929404588238155	0.6370330263128731	1.3244770164172754	0.1958380515365032	Reep6
4890	-0.39275500745464176	0.5163259072201491	0.5353846175878146	0.2870760832028785	Arpc3
4891					Arl6ip4
4892					Cdc42ep4
4893	-2.067687026629717	0.4649996533764719	2.47632538262503	0.3325473708449744	Usp14
4894	-1.421107249801873	0.42283372268557196	1.5349990820462132	0.3738303832562348	Qtrt1
4895					Gkap1
4896	-0.9889834906382338	0.5996546816128023	1.690649144714963	0.22209877135427858	Dnaja4
4897					Epb41l4b
4898	-1.4586539711272128	0.03220469460860685	0.38478411477189056	1.4920808148259002	Znf207
4899	-0.5520465717289311	0.5594576213224504	0.8433870154704199	0.2522328055125238	Stard10
4900					Chst11
4901	-0.16320214068430178	0.8527734603091037	0.8075655672383321	0.06916632405467503	Ap3b2
4902	0.3829908222111087	0.728350966799907	1.0043088769374722	0.13765929896307028	Edf1
4903					C1galt1c1
4904	0.879230411018714	0.6297138928986936	1.643168854545724	0.20085672508338684	Tmub1
4905	1.11399948151739	0.5149939357123133	1.5133454880713442	0.2881978849436349	Hdgfl3
4906	-0.5156504184527274	0.6136586448257685	0.9183116099623939	0.21207314334330774	Txnrd1
4907	-1.0492585290035996	0.1903576754393271	0.6222893130907114	0.7204296072460323	Myo18a
4908					Mageh1
4909	-1.2535661575598411	0.44658627171733684	1.4347761477633505	0.3500946314863563	Glrx
4910	-0.37229426169759716	0.41896140899565015	0.39836839743924246	0.37782597854229966	Rhoa
4911					Acsl4
4912					Naip2
4913	-1.7999742431901726	0.2785028297512314	1.363562718446886	0.5551703877825268	Try5
4914					Itga2b
4915	-0.28458301403777186	0.5833209429069987	0.46438016149552813	0.23409243086354325	Psma6
4916	-0.4270943179384801	0.6634152760501628	0.8879222425733265	0.1782145324729905	Hapln1
4917	-0.5631808999698747	0.4363680884093434	0.6286889692766265	0.3601470168702993	Prep
4918	-1.0552769695923805	0.6067779844851227	1.8416834392094228	0.2169701849553113	Pin1
4919	0.18453060567037566	0.6588148776086264	0.37791914766548335	0.18123660198805364	Ptk2b
4920	1.6819524217363067	0.22087956077713344	1.0911892659046243	0.6558444699701013	Krt17
4921	-0.34513211232036256	0.4456326771178664	0.39410120978821983	0.3510229709500186	Naga
4922					Ccnt1
4923	-0.24751586729293462	0.8389699469558973	1.1177809626109254	0.07625359591144666	Son
4924	-0.4191511522406366	0.7584424353690831	1.244455781209889	0.12007737591913221	Dguok
4925	0.24867774730032943	0.500576594318112	0.3255912902596669	0.3005294607528239	Lsm4
4926	-1.8238680871278088	0.5251030975666129	2.543398520606525	0.27975541981593394	Drg2
4927					Fetub
4928					Fbp1
4929					Hacl1
4930					Poll
4931	1.892489934876958	0.5161624740967842	2.5786635159705193	0.2872135726032723	Tbl1x
4932					Gnmt
4933					Chm
4934	0.011545684027033654	0.989764857023218	0.829194733407874	0.004467970480254801	Acss2
4935	-2.221220668150419	0.4632077861170952	2.648439485790175	0.33422414910948467	Copg2
